moderator,id_request,request_time,start_time,finish_time,team
172,164032,2020-10-01 20:26:09,2020-10-02 7:20:49,2020-10-02 7:21:57,retail
172,164034,2020-10-01 20:30:30,2020-10-02 7:15:46,2020-10-02 7:16:26,retail
172,164037,2020-10-01 20:35:16,2020-10-02 7:16:27,2020-10-02 7:20:48,retail
180,164066,2020-10-01 21:34:09,2020-10-01 21:39:07,2020-10-01 21:42:01,wholesale
173,164068,2020-10-01 21:36:22,2020-10-02 7:14:33,2020-10-02 7:18:54,retail
178,164069,2020-10-01 21:38:18,2020-10-02 7:25:34,2020-10-02 7:27:07,retail
173,164070,2020-10-01 21:42:10,2020-10-02 7:18:56,2020-10-02 7:36:16,retail
173,164085,2020-10-01 23:24:11,2020-10-02 7:36:25,2020-10-02 7:39:17,retail
144,164087,2020-10-01 23:44:21,2020-10-02 7:30:03,2020-10-02 7:31:58,wholesale
173,164091,2020-10-01 23:50:15,2020-10-02 7:39:19,2020-10-02 7:42:06,retail
144,164096,2020-10-02 0:42:11,2020-10-02 7:31:58,2020-10-02 7:44:58,wholesale
144,164116,2020-10-02 1:15:28,2020-10-02 7:44:59,2020-10-02 7:46:43,wholesale
144,164118,2020-10-02 1:22:19,2020-10-02 7:46:44,2020-10-02 7:59:34,wholesale
144,164126,2020-10-02 2:06:17,2020-10-02 7:59:35,2020-10-02 8:14:12,wholesale
144,164128,2020-10-02 2:46:26,2020-10-02 8:14:12,2020-10-02 8:16:11,wholesale
144,164130,2020-10-02 2:48:17,2020-10-02 8:16:12,2020-10-02 8:23:36,wholesale
144,164140,2020-10-02 4:20:27,2020-10-02 8:41:30,2020-10-02 8:56:59,wholesale
144,164145,2020-10-02 4:44:08,2020-10-02 8:25:35,2020-10-02 8:37:01,wholesale
173,164148,2020-10-02 5:04:20,2020-10-02 7:42:07,2020-10-02 7:47:35,retail
114,164152,2020-10-02 5:18:09,2020-10-02 9:14:23,2020-10-02 9:25:32,retail
144,164153,2020-10-02 5:28:08,2020-10-02 8:38:15,2020-10-02 8:41:30,wholesale
116,164154,2020-10-02 5:31:15,2020-10-02 9:27:58,2020-10-02 9:32:07,wholesale
178,164155,2020-10-02 5:32:18,2020-10-02 7:21:29,2020-10-02 7:23:09,retail
172,164156,2020-10-02 5:41:10,2020-10-02 7:21:58,2020-10-02 7:23:09,retail
161,164159,2020-10-02 6:09:21,2020-10-02 7:28:23,2020-10-02 7:36:32,wholesale
116,164163,2020-10-02 6:22:22,2020-10-02 9:38:29,2020-10-02 9:39:49,wholesale
116,164166,2020-10-02 6:24:17,2020-10-02 9:39:49,2020-10-02 9:41:14,wholesale
161,164171,2020-10-02 6:29:16,2020-10-02 7:36:34,2020-10-02 7:38:51,wholesale
116,164173,2020-10-02 6:34:15,2020-10-02 9:41:14,2020-10-02 9:43:01,wholesale
161,164176,2020-10-02 6:38:09,2020-10-02 7:38:54,2020-10-02 7:45:43,wholesale
172,164177,2020-10-02 6:40:24,2020-10-02 7:24:57,2020-10-02 7:25:42,retail
172,164178,2020-10-02 6:46:12,2020-10-02 7:25:45,2020-10-02 7:26:11,retail
172,164179,2020-10-02 6:46:12,2020-10-02 7:26:12,2020-10-02 7:26:52,retail
172,164180,2020-10-02 6:46:12,2020-10-02 7:26:53,2020-10-02 7:27:25,retail
178,164181,2020-10-02 6:48:24,2020-10-02 7:27:07,2020-10-02 7:30:10,retail
172,164182,2020-10-02 6:48:24,2020-10-02 7:27:27,2020-10-02 7:29:29,retail
172,164183,2020-10-02 6:48:24,2020-10-02 7:29:31,2020-10-02 7:31:55,retail
178,164184,2020-10-02 6:48:24,2020-10-02 7:30:10,2020-10-02 7:31:57,retail
172,164185,2020-10-02 6:48:24,2020-10-02 7:31:55,2020-10-02 7:35:20,retail
178,164186,2020-10-02 6:48:24,2020-10-02 7:31:57,2020-10-02 7:37:32,retail
161,164189,2020-10-02 6:53:17,2020-10-02 7:45:45,2020-10-02 7:51:36,wholesale
161,164191,2020-10-02 7:00:20,2020-10-02 7:51:36,2020-10-02 7:53:13,wholesale
173,164193,2020-10-02 7:30:28,2020-10-02 7:31:53,2020-10-02 7:31:58,retail
178,164195,2020-10-02 7:44:13,2020-10-02 7:49:17,2020-10-02 7:50:06,retail
116,164196,2020-10-02 7:44:13,2020-10-02 9:45:44,2020-10-02 9:47:32,wholesale
178,164197,2020-10-02 7:48:22,2020-10-02 9:26:51,2020-10-02 9:34:14,retail
141,164198,2020-10-02 7:50:18,2020-10-02 8:48:42,2020-10-02 8:53:42,retail
141,164201,2020-10-02 7:54:08,2020-10-02 8:54:05,2020-10-02 8:54:31,retail
141,164202,2020-10-02 7:54:08,2020-10-02 8:54:32,2020-10-02 8:55:39,retail
141,164205,2020-10-02 7:57:11,2020-10-02 8:59:36,2020-10-02 9:00:20,retail
141,164206,2020-10-02 7:57:11,2020-10-02 10:32:15,2020-10-02 10:36:46,retail
116,164207,2020-10-02 7:58:16,2020-10-02 9:47:33,2020-10-02 9:49:41,wholesale
141,164213,2020-10-02 8:02:10,2020-10-02 9:02:36,2020-10-02 9:03:12,retail
141,164214,2020-10-02 8:05:16,2020-10-02 9:03:13,2020-10-02 9:07:28,retail
116,164215,2020-10-02 8:05:16,2020-10-02 9:49:42,2020-10-02 9:51:28,wholesale
116,164216,2020-10-02 8:06:20,2020-10-02 9:52:51,2020-10-02 9:55:38,wholesale
116,164217,2020-10-02 8:06:20,2020-10-02 9:55:39,2020-10-02 9:57:28,wholesale
178,164218,2020-10-02 8:09:22,2020-10-02 9:17:22,2020-10-02 9:23:19,retail
178,164219,2020-10-02 8:09:22,2020-10-02 9:23:19,2020-10-02 9:24:18,retail
141,164222,2020-10-02 8:16:18,2020-10-02 9:13:15,2020-10-02 9:16:19,retail
116,164223,2020-10-02 8:18:14,2020-10-02 9:57:28,2020-10-02 9:59:34,wholesale
141,164224,2020-10-02 8:20:10,2020-10-02 9:19:45,2020-10-02 9:20:35,retail
178,164228,2020-10-02 8:30:27,2020-10-02 9:24:19,2020-10-02 9:25:04,retail
141,164229,2020-10-02 8:36:13,2020-10-02 9:24:36,2020-10-02 9:28:02,retail
116,164230,2020-10-02 8:40:22,2020-10-02 9:59:35,2020-10-02 10:01:27,wholesale
178,164233,2020-10-02 8:46:11,2020-10-02 9:25:05,2020-10-02 9:26:50,retail
141,164234,2020-10-02 8:46:11,2020-10-02 9:28:18,2020-10-02 9:31:27,retail
141,164236,2020-10-02 8:48:22,2020-10-02 9:31:29,2020-10-02 9:32:17,retail
141,164238,2020-10-02 8:52:16,2020-10-02 9:32:18,2020-10-02 9:34:23,retail
178,164241,2020-10-02 8:54:08,2020-10-02 9:34:15,2020-10-02 9:34:49,retail
116,164242,2020-10-02 8:56:22,2020-10-02 10:01:27,2020-10-02 10:02:47,wholesale
141,164243,2020-10-02 8:56:22,2020-10-02 9:34:24,2020-10-02 9:34:25,retail
141,164245,2020-10-02 9:08:16,2020-10-02 9:34:43,2020-10-02 9:36:11,retail
178,164246,2020-10-02 9:10:14,2020-10-02 9:34:50,2020-10-02 9:36:19,retail
141,164248,2020-10-02 9:18:14,2020-10-02 9:36:20,2020-10-02 9:39:02,retail
178,164252,2020-10-02 9:30:26,2020-10-02 9:37:51,2020-10-02 9:41:13,retail
187,164253,2020-10-02 9:34:19,2020-10-02 9:54:42,2020-10-02 9:58:26,wholesale
141,164258,2020-10-02 9:46:10,2020-10-02 10:46:21,2020-10-02 10:46:51,retail
141,164259,2020-10-02 9:47:17,2020-10-02 10:41:34,2020-10-02 10:46:13,retail
178,164260,2020-10-02 9:53:20,2020-10-02 11:36:26,2020-10-02 11:39:44,retail
116,164262,2020-10-02 9:56:23,2020-10-02 10:21:47,2020-10-02 10:25:59,wholesale
141,164263,2020-10-02 10:00:19,2020-10-02 10:46:57,2020-10-02 10:49:12,retail
141,164264,2020-10-02 10:04:07,2020-10-02 10:36:47,2020-10-02 10:40:03,retail
141,164265,2020-10-02 10:04:07,2020-10-02 10:52:34,2020-10-02 10:57:54,retail
187,164266,2020-10-02 10:04:07,2020-10-02 10:13:48,2020-10-02 10:15:22,wholesale
141,164267,2020-10-02 10:06:21,2020-10-02 10:49:54,2020-10-02 10:52:30,retail
178,164268,2020-10-02 10:12:09,2020-10-02 10:58:47,2020-10-02 11:06:08,retail
116,164269,2020-10-02 10:14:21,2020-10-02 10:26:18,2020-10-02 10:29:25,wholesale
161,164270,2020-10-02 10:14:21,2020-10-02 13:18:44,2020-10-02 13:19:43,wholesale
116,164272,2020-10-02 10:14:21,2020-10-02 10:30:37,2020-10-02 10:31:19,wholesale
116,164273,2020-10-02 10:14:21,2020-10-02 10:31:20,2020-10-02 10:32:10,wholesale
141,164274,2020-10-02 10:16:20,2020-10-02 10:59:45,2020-10-02 11:00:09,retail
141,164275,2020-10-02 10:24:21,2020-10-02 11:00:10,2020-10-02 11:01:29,retail
178,164277,2020-10-02 10:24:21,2020-10-02 11:39:46,2020-10-02 11:41:59,retail
141,164278,2020-10-02 10:26:17,2020-10-02 11:01:31,2020-10-02 11:02:10,retail
141,164279,2020-10-02 10:34:17,2020-10-02 11:02:11,2020-10-02 11:02:47,retail
141,164281,2020-10-02 10:39:16,2020-10-02 11:03:08,2020-10-02 11:04:47,retail
141,164283,2020-10-02 10:43:06,2020-10-02 11:04:49,2020-10-02 11:05:55,retail
172,164286,2020-10-02 10:52:15,2020-10-02 11:10:16,2020-10-02 11:14:30,retail
178,164288,2020-10-02 10:54:09,2020-10-02 11:42:32,2020-10-02 11:43:42,retail
172,164290,2020-10-02 10:57:13,2020-10-02 11:14:32,2020-10-02 11:18:20,retail
178,164292,2020-10-02 10:57:13,2020-10-02 11:45:45,2020-10-02 11:46:34,retail
187,164293,2020-10-02 10:59:06,2020-10-02 12:42:47,2020-10-02 12:46:31,wholesale
178,164295,2020-10-02 11:00:22,2020-10-02 11:51:24,2020-10-02 11:51:35,retail
178,164296,2020-10-02 11:02:17,2020-10-02 11:51:36,2020-10-02 11:51:49,retail
178,164298,2020-10-02 11:02:17,2020-10-02 11:51:50,2020-10-02 11:53:28,retail
172,164299,2020-10-02 11:04:08,2020-10-02 11:18:22,2020-10-02 11:23:30,retail
172,164303,2020-10-02 11:14:21,2020-10-02 11:23:30,2020-10-02 11:25:17,retail
172,164305,2020-10-02 11:20:13,2020-10-02 11:25:18,2020-10-02 11:31:51,retail
178,164307,2020-10-02 11:26:16,2020-10-02 11:56:52,2020-10-02 11:57:34,retail
172,164309,2020-10-02 11:30:28,2020-10-02 11:31:52,2020-10-02 11:34:03,retail
172,164311,2020-10-02 11:30:28,2020-10-02 11:34:04,2020-10-02 11:36:46,retail
187,164312,2020-10-02 11:32:21,2020-10-02 12:03:55,2020-10-02 12:19:14,wholesale
178,164313,2020-10-02 11:32:21,2020-10-02 11:57:34,2020-10-02 11:59:36,retail
178,164316,2020-10-02 11:40:27,2020-10-02 12:09:58,2020-10-02 12:18:07,retail
178,164318,2020-10-02 11:44:13,2020-10-02 12:18:08,2020-10-02 12:18:54,retail
178,164319,2020-10-02 11:48:22,2020-10-02 12:18:55,2020-10-02 12:23:51,retail
167,164321,2020-10-02 11:48:22,2020-10-02 12:24:49,2020-10-02 12:26:31,retail
167,164323,2020-10-02 11:52:15,2020-10-02 12:26:32,2020-10-02 12:30:51,retail
178,164324,2020-10-02 11:53:20,2020-10-02 12:44:59,2020-10-02 12:56:27,retail
167,164325,2020-10-02 11:56:23,2020-10-02 12:30:52,2020-10-02 12:33:49,retail
178,164326,2020-10-02 11:58:17,2020-10-02 12:31:11,2020-10-02 12:31:46,retail
178,164327,2020-10-02 12:00:20,2020-10-02 12:31:47,2020-10-02 12:33:24,retail
178,164328,2020-10-02 12:06:24,2020-10-02 12:33:24,2020-10-02 12:35:02,retail
167,164329,2020-10-02 12:06:24,2020-10-02 12:33:50,2020-10-02 12:34:58,retail
178,164332,2020-10-02 12:12:10,2020-10-02 12:35:02,2020-10-02 12:37:01,retail
178,164334,2020-10-02 12:14:22,2020-10-02 12:37:01,2020-10-02 12:39:10,retail
167,164337,2020-10-02 12:16:24,2020-10-02 12:38:08,2020-10-02 12:41:43,retail
165,164339,2020-10-02 12:20:15,2020-10-02 15:20:05,2020-10-02 15:23:28,retail
167,164340,2020-10-02 12:22:08,2020-10-02 12:41:44,2020-10-02 12:43:26,retail
161,164341,2020-10-02 12:22:08,2020-10-02 13:21:31,2020-10-02 13:23:48,wholesale
128,164342,2020-10-02 12:24:20,2020-10-02 14:19:35,2020-10-02 14:20:29,wholesale
178,164344,2020-10-02 12:33:13,2020-10-02 12:41:45,2020-10-02 12:43:27,retail
178,164345,2020-10-02 12:40:25,2020-10-02 12:56:28,2020-10-02 13:01:30,retail
172,164346,2020-10-02 12:42:19,2020-10-02 13:06:17,2020-10-02 13:06:19,retail
172,164348,2020-10-02 12:46:12,2020-10-02 13:11:46,2020-10-02 13:11:55,retail
161,164350,2020-10-02 12:50:24,2020-10-02 12:57:37,2020-10-02 13:14:06,wholesale
172,164351,2020-10-02 12:50:24,2020-10-02 13:06:34,2020-10-02 13:09:12,retail
172,164353,2020-10-02 12:56:08,2020-10-02 13:10:06,2020-10-02 13:11:46,retail
172,164355,2020-10-02 12:56:08,2020-10-02 13:13:12,2020-10-02 13:13:50,retail
172,164356,2020-10-02 12:56:08,2020-10-02 13:13:52,2020-10-02 13:14:23,retail
172,164359,2020-10-02 12:58:21,2020-10-02 13:17:15,2020-10-02 13:18:11,retail
172,164360,2020-10-02 13:00:22,2020-10-02 13:18:13,2020-10-02 13:20:27,retail
172,164365,2020-10-02 13:04:09,2020-10-02 13:20:28,2020-10-02 13:20:59,retail
172,164366,2020-10-02 13:04:09,2020-10-02 13:26:20,2020-10-02 13:27:16,retail
172,164367,2020-10-02 13:04:09,2020-10-02 13:27:17,2020-10-02 13:27:47,retail
172,164368,2020-10-02 13:04:09,2020-10-02 13:21:00,2020-10-02 13:24:18,retail
172,164369,2020-10-02 13:06:23,2020-10-02 13:24:20,2020-10-02 13:26:10,retail
172,164370,2020-10-02 13:06:23,2020-10-02 13:27:49,2020-10-02 13:28:31,retail
172,164371,2020-10-02 13:06:23,2020-10-02 13:28:32,2020-10-02 13:29:26,retail
172,164372,2020-10-02 13:06:23,2020-10-02 13:29:28,2020-10-02 13:30:13,retail
172,164373,2020-10-02 13:06:23,2020-10-02 13:30:22,2020-10-02 13:32:57,retail
172,164376,2020-10-02 13:21:18,2020-10-02 13:34:15,2020-10-02 13:36:38,retail
172,164377,2020-10-02 13:21:18,2020-10-02 13:36:46,2020-10-02 13:37:31,retail
128,164378,2020-10-02 13:21:18,2020-10-02 14:20:30,2020-10-02 14:20:43,wholesale
172,164379,2020-10-02 13:21:18,2020-10-02 13:37:33,2020-10-02 13:38:18,retail
172,164380,2020-10-02 13:21:18,2020-10-02 13:38:20,2020-10-02 13:38:58,retail
172,164381,2020-10-02 13:22:10,2020-10-02 13:39:00,2020-10-02 13:39:56,retail
172,164382,2020-10-02 13:24:23,2020-10-02 13:39:57,2020-10-02 13:42:51,retail
172,164383,2020-10-02 13:24:23,2020-10-02 13:42:51,2020-10-02 13:42:54,retail
172,164385,2020-10-02 13:24:23,2020-10-02 13:43:36,2020-10-02 13:45:49,retail
172,164386,2020-10-02 13:26:17,2020-10-02 13:45:57,2020-10-02 13:46:46,retail
172,164387,2020-10-02 13:30:08,2020-10-02 14:07:01,2020-10-02 14:08:17,retail
172,164389,2020-10-02 13:32:23,2020-10-02 14:09:26,2020-10-02 14:11:44,retail
165,164392,2020-10-02 13:37:22,2020-10-02 15:23:28,2020-10-02 15:25:15,retail
172,164396,2020-10-02 13:48:23,2020-10-02 14:12:23,2020-10-02 14:12:52,retail
172,164399,2020-10-02 13:52:17,2020-10-02 14:12:54,2020-10-02 14:13:28,retail
172,164400,2020-10-02 13:54:09,2020-10-02 14:13:29,2020-10-02 14:14:33,retail
172,164401,2020-10-02 13:54:09,2020-10-02 14:14:34,2020-10-02 14:15:25,retail
128,164403,2020-10-02 13:54:10,2020-10-02 14:20:45,2020-10-02 14:21:33,wholesale
172,164404,2020-10-02 13:56:08,2020-10-02 14:15:33,2020-10-02 14:16:11,retail
172,164405,2020-10-02 13:58:18,2020-10-02 14:16:13,2020-10-02 14:16:58,retail
172,164408,2020-10-02 13:59:08,2020-10-02 14:16:59,2020-10-02 14:17:51,retail
172,164409,2020-10-02 14:00:20,2020-10-02 14:17:52,2020-10-02 14:18:20,retail
187,164418,2020-10-02 14:06:23,2020-10-02 14:06:56,2020-10-02 14:08:33,wholesale
128,164419,2020-10-02 14:06:23,2020-10-02 14:11:48,2020-10-02 14:11:57,wholesale
172,164421,2020-10-02 14:10:20,2020-10-02 14:19:16,2020-10-02 14:21:15,retail
172,164422,2020-10-02 14:10:20,2020-10-02 14:21:31,2020-10-02 14:23:37,retail
172,164424,2020-10-02 14:16:23,2020-10-02 14:25:35,2020-10-02 14:27:56,retail
128,164425,2020-10-02 14:16:23,2020-10-02 14:21:34,2020-10-02 14:23:38,wholesale
172,164426,2020-10-02 14:16:23,2020-10-02 14:27:58,2020-10-02 14:28:50,retail
172,164428,2020-10-02 14:20:17,2020-10-02 14:28:51,2020-10-02 14:30:08,retail
172,164431,2020-10-02 14:24:21,2020-10-02 14:30:09,2020-10-02 14:32:07,retail
172,164432,2020-10-02 14:24:21,2020-10-02 14:33:20,2020-10-02 14:33:22,retail
165,164433,2020-10-02 14:29:21,2020-10-02 15:25:15,2020-10-02 15:29:33,retail
128,164436,2020-10-02 14:33:17,2020-10-02 14:35:47,2020-10-02 14:36:34,wholesale
165,164437,2020-10-02 14:33:17,2020-10-02 15:15:49,2020-10-02 15:16:26,retail
128,164439,2020-10-02 14:35:11,2020-10-02 14:42:19,2020-10-02 14:42:20,wholesale
165,164440,2020-10-02 14:36:17,2020-10-02 15:16:27,2020-10-02 15:17:12,retail
128,164444,2020-10-02 14:41:15,2020-10-02 14:47:20,2020-10-02 14:55:04,wholesale
165,164449,2020-10-02 15:07:14,2020-10-02 15:17:13,2020-10-02 15:17:27,retail
165,164450,2020-10-02 15:09:08,2020-10-02 15:12:10,2020-10-02 15:12:28,retail
103,164452,2020-10-02 15:30:09,2020-10-02 16:21:53,2020-10-02 16:23:02,wholesale
103,164453,2020-10-02 15:32:07,2020-10-02 16:23:04,2020-10-02 16:25:15,wholesale
165,164458,2020-10-02 15:39:18,2020-10-02 16:14:26,2020-10-02 16:14:35,retail
103,164459,2020-10-02 15:39:18,2020-10-02 16:27:27,2020-10-02 16:28:15,wholesale
165,164460,2020-10-02 15:40:26,2020-10-02 16:14:36,2020-10-02 16:14:52,retail
103,164465,2020-10-02 15:46:12,2020-10-02 16:44:48,2020-10-02 16:47:42,wholesale
165,164466,2020-10-02 15:52:16,2020-10-02 16:14:53,2020-10-02 16:15:01,retail
103,164471,2020-10-02 16:00:23,2020-10-02 16:47:43,2020-10-02 16:52:29,wholesale
136,164473,2020-10-02 16:02:15,2020-10-03 9:07:01,2020-10-03 9:09:09,retail
165,164476,2020-10-02 16:08:19,2020-10-02 16:42:40,2020-10-02 16:43:18,retail
165,164480,2020-10-02 16:16:24,2020-10-02 16:43:19,2020-10-02 16:44:08,retail
165,164483,2020-10-02 16:23:15,2020-10-02 16:44:09,2020-10-02 16:44:32,retail
136,164489,2020-10-02 16:34:24,2020-10-03 7:09:28,2020-10-03 7:14:41,retail
165,164494,2020-10-02 16:36:21,2020-10-02 16:44:34,2020-10-02 16:46:06,retail
136,164495,2020-10-02 16:38:18,2020-10-03 9:09:10,2020-10-03 9:09:22,retail
136,164499,2020-10-02 16:46:13,2020-10-03 7:14:44,2020-10-03 7:19:27,retail
165,164502,2020-10-02 16:54:16,2020-10-02 18:32:36,2020-10-02 18:36:34,retail
165,164512,2020-10-02 17:25:30,2020-10-02 18:36:46,2020-10-02 18:37:22,retail
165,164515,2020-10-02 17:25:30,2020-10-02 18:38:22,2020-10-02 18:39:05,retail
165,164516,2020-10-02 17:25:30,2020-10-02 18:39:06,2020-10-02 18:40:07,retail
165,164518,2020-10-02 17:25:31,2020-10-02 18:40:08,2020-10-02 18:42:57,retail
165,164520,2020-10-02 17:33:09,2020-10-02 18:42:57,2020-10-02 18:44:08,retail
136,164522,2020-10-02 17:42:31,2020-10-03 7:19:31,2020-10-03 7:22:00,retail
136,164526,2020-10-02 17:50:22,2020-10-03 7:22:02,2020-10-03 7:24:56,retail
136,164531,2020-10-02 17:58:26,2020-10-03 7:24:57,2020-10-03 7:28:36,retail
165,164533,2020-10-02 18:00:20,2020-10-02 18:45:03,2020-10-02 18:49:01,retail
136,164536,2020-10-02 18:10:55,2020-10-03 7:28:37,2020-10-03 7:31:54,retail
165,164539,2020-10-02 18:14:33,2020-10-02 18:49:02,2020-10-02 18:49:19,retail
136,164540,2020-10-02 18:16:29,2020-10-03 7:31:54,2020-10-03 7:37:36,retail
165,164544,2020-10-02 18:34:19,2020-10-02 18:49:37,2020-10-02 18:49:51,retail
103,164546,2020-10-02 18:35:34,2020-10-02 18:45:39,2020-10-02 18:45:54,wholesale
165,164547,2020-10-02 18:36:31,2020-10-02 20:49:34,2020-10-02 20:49:49,retail
165,164548,2020-10-02 18:36:31,2020-10-02 18:50:33,2020-10-02 18:51:03,retail
165,164549,2020-10-02 18:41:12,2020-10-02 18:51:04,2020-10-02 18:51:07,retail
136,164551,2020-10-02 18:45:25,2020-10-03 7:37:37,2020-10-03 7:41:17,retail
103,164553,2020-10-02 18:56:22,2020-10-02 19:06:36,2020-10-02 19:07:13,wholesale
165,164554,2020-10-02 19:05:47,2020-10-02 20:49:50,2020-10-02 20:50:00,retail
146,164555,2020-10-02 19:06:43,2020-11-06 8:16:38,2020-11-06 8:17:23,wholesale
136,164556,2020-10-02 19:09:11,2020-10-03 7:41:20,2020-10-03 7:43:27,retail
188,164557,2020-10-02 19:09:11,2020-10-02 19:32:18,2020-10-02 19:32:37,wholesale
165,164558,2020-10-02 19:09:11,2020-10-02 20:50:01,2020-10-02 20:50:22,retail
165,164560,2020-10-02 19:10:56,2020-10-02 20:50:24,2020-10-02 20:50:38,retail
188,164561,2020-10-02 19:14:31,2020-10-02 19:33:23,2020-10-02 19:35:43,wholesale
188,164562,2020-10-02 19:18:25,2020-10-02 19:32:38,2020-10-02 19:33:08,wholesale
165,164563,2020-10-02 19:24:33,2020-10-02 20:50:42,2020-10-02 20:51:22,retail
165,164567,2020-10-02 19:41:11,2020-10-02 20:51:31,2020-10-02 20:53:49,retail
165,164569,2020-10-02 19:52:30,2020-10-02 20:53:49,2020-10-02 20:53:51,retail
173,164583,2020-10-02 20:57:26,2020-10-03 7:12:30,2020-10-03 7:13:41,retail
173,164597,2020-10-02 21:54:12,2020-10-03 7:14:02,2020-10-03 7:15:44,retail
173,164599,2020-10-02 22:04:07,2020-10-03 7:16:00,2020-10-03 7:16:27,retail
173,164600,2020-10-02 22:12:26,2020-10-03 7:16:28,2020-10-03 7:17:19,retail
173,164601,2020-10-02 22:12:27,2020-10-03 7:17:20,2020-10-03 7:17:39,retail
173,164602,2020-10-02 22:14:41,2020-10-03 7:17:40,2020-10-03 7:18:40,retail
173,164603,2020-10-02 22:14:41,2020-10-03 7:18:42,2020-10-03 7:19:33,retail
180,164604,2020-10-02 22:19:33,2020-10-02 22:39:56,2020-10-02 22:40:56,wholesale
173,164605,2020-10-02 22:21:27,2020-10-03 7:19:34,2020-10-03 7:20:07,retail
173,164607,2020-10-02 22:24:37,2020-10-03 7:20:08,2020-10-03 7:21:55,retail
173,164609,2020-10-02 22:26:35,2020-10-03 7:21:55,2020-10-03 7:21:56,retail
173,164611,2020-10-02 22:29:30,2020-10-03 7:21:57,2020-10-03 7:22:02,retail
173,164613,2020-10-02 22:31:49,2020-10-03 7:22:03,2020-10-03 7:23:54,retail
173,164614,2020-10-02 22:34:41,2020-10-03 7:23:55,2020-10-03 7:24:43,retail
181,164625,2020-10-02 23:46:53,2020-10-03 7:32:47,2020-10-03 7:34:01,wholesale
181,164626,2020-10-02 23:56:37,2020-10-03 7:12:00,2020-10-03 7:13:37,wholesale
181,164627,2020-10-03 0:03:24,2020-10-03 7:13:38,2020-10-03 7:19:51,wholesale
163,164628,2020-10-03 0:04:05,2020-10-03 7:13:45,2020-10-03 7:15:37,wholesale
173,164629,2020-10-03 0:04:05,2020-10-03 7:24:44,2020-10-03 7:25:11,retail
181,164630,2020-10-03 0:07:10,2020-10-03 7:35:48,2020-10-03 7:39:04,wholesale
181,164631,2020-10-03 0:11:20,2020-10-03 7:19:51,2020-10-03 7:21:56,wholesale
181,164632,2020-10-03 0:12:27,2020-10-03 7:21:56,2020-10-03 7:23:51,wholesale
181,164633,2020-10-03 0:14:39,2020-10-03 7:23:52,2020-10-03 7:28:33,wholesale
181,164634,2020-10-03 0:14:39,2020-10-03 7:28:34,2020-10-03 7:28:57,wholesale
181,164635,2020-10-03 0:22:36,2020-10-03 7:28:58,2020-10-03 7:29:26,wholesale
181,164636,2020-10-03 0:26:33,2020-10-03 7:29:27,2020-10-03 7:32:46,wholesale
181,164642,2020-10-03 1:41:01,2020-10-03 7:34:46,2020-10-03 7:35:47,wholesale
163,164644,2020-10-03 1:47:15,2020-10-03 7:36:33,2020-10-03 7:38:48,wholesale
163,164646,2020-10-03 1:52:34,2020-10-03 7:38:49,2020-10-03 7:39:05,wholesale
181,164648,2020-10-03 2:02:32,2020-10-03 7:39:05,2020-10-03 7:41:27,wholesale
181,164649,2020-10-03 2:04:22,2020-10-03 7:49:40,2020-10-03 8:05:43,wholesale
170,164651,2020-10-03 2:08:30,2020-10-03 7:02:27,2020-10-03 7:11:55,wholesale
181,164652,2020-10-03 2:10:50,2020-10-03 7:41:28,2020-10-03 7:49:39,wholesale
163,164657,2020-10-03 2:24:38,2020-10-03 7:55:37,2020-10-03 7:56:43,wholesale
163,164658,2020-10-03 2:24:38,2020-10-03 7:56:45,2020-10-03 7:57:07,wholesale
181,164662,2020-10-03 2:38:28,2020-10-03 8:05:44,2020-10-03 8:07:50,wholesale
181,164665,2020-10-03 2:46:35,2020-10-03 8:43:52,2020-10-03 8:48:41,wholesale
181,164666,2020-10-03 2:46:35,2020-10-03 8:48:43,2020-10-03 8:54:20,wholesale
163,164669,2020-10-03 3:13:28,2020-10-03 8:02:57,2020-10-03 8:04:02,wholesale
